date,Approving,Disapproving,Unsure/NoData,party
2015-12-10,45.0,50.0,5.0,D
2015-12-11,45.0,50.0,5.0,D
2015-12-12,45.0,50.0,5.0,D
2015-12-13,45.0,50.0,5.0,D
2015-11-30,47.0,49.0,4.0,D
2015-12-01,47.0,49.0,4.0,D
2015-12-02,47.0,49.0,4.0,D
2015-12-03,47.0,49.0,4.0,D
2015-12-04,47.0,49.0,4.0,D
2015-12-05,47.0,49.0,4.0,D
2015-12-06,47.0,49.0,4.0,D
2015-11-23,46.0,49.0,5.0,D
2015-11-24,46.0,49.0,5.0,D
2015-11-25,46.0,49.0,5.0,D
2015-11-26,46.0,49.0,5.0,D
2015-11-27,46.0,49.0,5.0,D
2015-11-28,46.0,49.0,5.0,D
2015-11-29,46.0,49.0,5.0,D
2015-11-16,44.0,52.0,4.0,D
2015-11-17,44.0,52.0,4.0,D
2015-11-18,44.0,52.0,4.0,D
2015-11-19,44.0,52.0,4.0,D
2015-11-20,44.0,52.0,4.0,D
2015-11-21,44.0,52.0,4.0,D
2015-11-22,44.0,52.0,4.0,D
2015-11-09,49.0,47.0,4.0,D
2015-11-10,49.0,47.0,4.0,D
2015-11-11,49.0,47.0,4.0,D
2015-11-12,49.0,47.0,4.0,D
2015-11-13,49.0,47.0,4.0,D
2015-11-14,49.0,47.0,4.0,D
2015-11-15,49.0,47.0,4.0,D
2015-11-02,49.0,48.0,3.0,D
2015-11-03,49.0,48.0,3.0,D
2015-11-04,49.0,48.0,3.0,D
2015-11-05,49.0,48.0,3.0,D
2015-11-06,49.0,48.0,3.0,D
2015-11-07,49.0,48.0,3.0,D
2015-11-08,49.0,48.0,3.0,D
2015-10-26,47.0,49.0,4.0,D
2015-10-27,47.0,49.0,4.0,D
2015-10-28,47.0,49.0,4.0,D
2015-10-29,47.0,49.0,4.0,D
2015-10-30,47.0,49.0,4.0,D
2015-10-31,47.0,49.0,4.0,D
2015-11-01,47.0,49.0,4.0,D
2015-10-19,46.0,50.0,4.0,D
2015-10-20,46.0,50.0,4.0,D
2015-10-21,46.0,50.0,4.0,D
2015-10-22,46.0,50.0,4.0,D
2015-10-23,46.0,50.0,4.0,D
2015-10-24,46.0,50.0,4.0,D
2015-10-25,46.0,50.0,4.0,D
2015-10-12,46.0,50.0,4.0,D
2015-10-13,46.0,50.0,4.0,D
2015-10-14,46.0,50.0,4.0,D
2015-10-15,46.0,50.0,4.0,D
2015-10-16,46.0,50.0,4.0,D
2015-10-17,46.0,50.0,4.0,D
2015-10-18,46.0,50.0,4.0,D
2015-10-05,46.0,50.0,4.0,D
2015-10-06,46.0,50.0,4.0,D
2015-10-07,46.0,50.0,4.0,D
2015-10-08,46.0,50.0,4.0,D
2015-10-09,46.0,50.0,4.0,D
2015-10-10,46.0,50.0,4.0,D
2015-10-11,46.0,50.0,4.0,D
2015-09-28,47.0,49.0,4.0,D
2015-09-29,47.0,49.0,4.0,D
2015-09-30,47.0,49.0,4.0,D
2015-10-01,47.0,49.0,4.0,D
2015-10-02,47.0,49.0,4.0,D
2015-10-03,47.0,49.0,4.0,D
2015-10-04,47.0,49.0,4.0,D
2015-09-21,48.0,49.0,3.0,D
2015-09-22,48.0,49.0,3.0,D
2015-09-23,48.0,49.0,3.0,D
2015-09-24,48.0,49.0,3.0,D
2015-09-25,48.0,49.0,3.0,D
2015-09-26,48.0,49.0,3.0,D
2015-09-27,48.0,49.0,3.0,D
2015-09-14,46.0,51.0,3.0,D
2015-09-15,46.0,51.0,3.0,D
2015-09-16,46.0,51.0,3.0,D
2015-09-17,46.0,51.0,3.0,D
2015-09-18,46.0,51.0,3.0,D
2015-09-19,46.0,51.0,3.0,D
2015-09-20,46.0,51.0,3.0,D
2015-09-07,46.0,49.0,5.0,D
2015-09-08,46.0,49.0,5.0,D
2015-09-09,46.0,49.0,5.0,D
2015-09-10,46.0,49.0,5.0,D
2015-09-11,46.0,49.0,5.0,D
2015-09-12,46.0,49.0,5.0,D
2015-09-13,46.0,49.0,5.0,D
2015-08-31,46.0,50.0,4.0,D
2015-09-01,46.0,50.0,4.0,D
2015-09-02,46.0,50.0,4.0,D
2015-09-03,46.0,50.0,4.0,D
2015-09-04,46.0,50.0,4.0,D
2015-09-05,46.0,50.0,4.0,D
2015-09-06,46.0,50.0,4.0,D
2015-08-24,46.0,50.0,4.0,D
2015-08-25,46.0,50.0,4.0,D
2015-08-26,46.0,50.0,4.0,D
2015-08-27,46.0,50.0,4.0,D
2015-08-28,46.0,50.0,4.0,D
2015-08-29,46.0,50.0,4.0,D
2015-08-30,46.0,50.0,4.0,D
2015-08-17,44.0,51.0,5.0,D
2015-08-18,44.0,51.0,5.0,D
2015-08-19,44.0,51.0,5.0,D
2015-08-20,44.0,51.0,5.0,D
2015-08-21,44.0,51.0,5.0,D
2015-08-22,44.0,51.0,5.0,D
2015-08-23,44.0,51.0,5.0,D
2015-08-10,46.0,49.0,5.0,D
2015-08-11,46.0,49.0,5.0,D
2015-08-12,46.0,49.0,5.0,D
2015-08-13,46.0,49.0,5.0,D
2015-08-14,46.0,49.0,5.0,D
2015-08-15,46.0,49.0,5.0,D
2015-08-16,46.0,49.0,5.0,D
2015-08-03,46.0,50.0,4.0,D
2015-08-04,46.0,50.0,4.0,D
2015-08-05,46.0,50.0,4.0,D
2015-08-06,46.0,50.0,4.0,D
2015-08-07,46.0,50.0,4.0,D
2015-08-08,46.0,50.0,4.0,D
2015-08-09,46.0,50.0,4.0,D
2015-07-27,46.0,49.0,5.0,D
2015-07-28,46.0,49.0,5.0,D
2015-07-29,46.0,49.0,5.0,D
2015-07-30,46.0,49.0,5.0,D
2015-07-31,46.0,49.0,5.0,D
2015-08-01,46.0,49.0,5.0,D
2015-08-02,46.0,49.0,5.0,D
2015-07-20,46.0,50.0,4.0,D
2015-07-21,46.0,50.0,4.0,D
2015-07-22,46.0,50.0,4.0,D
2015-07-23,46.0,50.0,4.0,D
2015-07-24,46.0,50.0,4.0,D
2015-07-25,46.0,50.0,4.0,D
2015-07-26,46.0,50.0,4.0,D
2015-07-13,46.0,48.0,6.0,D
2015-07-14,46.0,48.0,6.0,D
2015-07-15,46.0,48.0,6.0,D
2015-07-16,46.0,48.0,6.0,D
2015-07-17,46.0,48.0,6.0,D
2015-07-18,46.0,48.0,6.0,D
2015-07-19,46.0,48.0,6.0,D
2015-07-06,46.0,49.0,5.0,D
2015-07-07,46.0,49.0,5.0,D
2015-07-08,46.0,49.0,5.0,D
2015-07-09,46.0,49.0,5.0,D
2015-07-10,46.0,49.0,5.0,D
2015-07-11,46.0,49.0,5.0,D
2015-07-12,46.0,49.0,5.0,D
2015-06-29,46.0,49.0,5.0,D
2015-06-30,46.0,49.0,5.0,D
2015-07-01,46.0,49.0,5.0,D
2015-07-02,46.0,49.0,5.0,D
2015-07-03,46.0,49.0,5.0,D
2015-07-04,46.0,49.0,5.0,D
2015-07-05,46.0,49.0,5.0,D
2015-06-22,47.0,49.0,4.0,D
2015-06-23,47.0,49.0,4.0,D
2015-06-24,47.0,49.0,4.0,D
2015-06-25,47.0,49.0,4.0,D
2015-06-26,47.0,49.0,4.0,D
2015-06-27,47.0,49.0,4.0,D
2015-06-28,47.0,49.0,4.0,D
2015-06-15,45.0,50.0,5.0,D
2015-06-16,45.0,50.0,5.0,D
2015-06-17,45.0,50.0,5.0,D
2015-06-18,45.0,50.0,5.0,D
2015-06-19,45.0,50.0,5.0,D
2015-06-20,45.0,50.0,5.0,D
2015-06-21,45.0,50.0,5.0,D
2015-06-08,45.0,49.0,6.0,D
2015-06-09,45.0,49.0,6.0,D
2015-06-10,45.0,49.0,6.0,D
2015-06-11,45.0,49.0,6.0,D
2015-06-12,45.0,49.0,6.0,D
2015-06-13,45.0,49.0,6.0,D
2015-06-14,45.0,49.0,6.0,D
2015-06-01,46.0,49.0,5.0,D
2015-06-02,46.0,49.0,5.0,D
2015-06-03,46.0,49.0,5.0,D
2015-06-04,46.0,49.0,5.0,D
2015-06-05,46.0,49.0,5.0,D
2015-06-06,46.0,49.0,5.0,D
2015-06-07,46.0,49.0,5.0,D
2015-05-25,47.0,49.0,4.0,D
2015-05-26,47.0,49.0,4.0,D
2015-05-27,47.0,49.0,4.0,D
2015-05-28,47.0,49.0,4.0,D
2015-05-29,47.0,49.0,4.0,D
2015-05-30,47.0,49.0,4.0,D
2015-05-31,47.0,49.0,4.0,D
2015-05-18,46.0,49.0,5.0,D
2015-05-19,46.0,49.0,5.0,D
2015-05-20,46.0,49.0,5.0,D
2015-05-21,46.0,49.0,5.0,D
2015-05-22,46.0,49.0,5.0,D
2015-05-23,46.0,49.0,5.0,D
2015-05-24,46.0,49.0,5.0,D
2015-05-11,47.0,49.0,4.0,D
2015-05-12,47.0,49.0,4.0,D
2015-05-13,47.0,49.0,4.0,D
2015-05-14,47.0,49.0,4.0,D
2015-05-15,47.0,49.0,4.0,D
2015-05-16,47.0,49.0,4.0,D
2015-05-17,47.0,49.0,4.0,D
2015-05-04,47.0,48.0,5.0,D
2015-05-05,47.0,48.0,5.0,D
2015-05-06,47.0,48.0,5.0,D
2015-05-07,47.0,48.0,5.0,D
2015-05-08,47.0,48.0,5.0,D
2015-05-09,47.0,48.0,5.0,D
2015-05-10,47.0,48.0,5.0,D
2015-04-27,48.0,48.0,4.0,D
2015-04-28,48.0,48.0,4.0,D
2015-04-29,48.0,48.0,4.0,D
2015-04-30,48.0,48.0,4.0,D
2015-05-01,48.0,48.0,4.0,D
2015-05-02,48.0,48.0,4.0,D
2015-05-03,48.0,48.0,4.0,D
2015-04-20,45.0,49.0,6.0,D
2015-04-21,45.0,49.0,6.0,D
2015-04-22,45.0,49.0,6.0,D
2015-04-23,45.0,49.0,6.0,D
2015-04-24,45.0,49.0,6.0,D
2015-04-25,45.0,49.0,6.0,D
2015-04-26,45.0,49.0,6.0,D
2015-04-13,46.0,50.0,4.0,D
2015-04-14,46.0,50.0,4.0,D
2015-04-15,46.0,50.0,4.0,D
2015-04-16,46.0,50.0,4.0,D
2015-04-17,46.0,50.0,4.0,D
2015-04-18,46.0,50.0,4.0,D
2015-04-19,46.0,50.0,4.0,D
2015-04-06,48.0,48.0,4.0,D
2015-04-07,48.0,48.0,4.0,D
2015-04-08,48.0,48.0,4.0,D
2015-04-09,48.0,48.0,4.0,D
2015-04-10,48.0,48.0,4.0,D
2015-04-11,48.0,48.0,4.0,D
2015-04-12,48.0,48.0,4.0,D
2015-03-30,47.0,48.0,5.0,D
2015-03-31,47.0,48.0,5.0,D
2015-04-01,47.0,48.0,5.0,D
2015-04-02,47.0,48.0,5.0,D
2015-04-03,47.0,48.0,5.0,D
2015-04-04,47.0,48.0,5.0,D
2015-04-05,47.0,48.0,5.0,D
2015-03-23,46.0,49.0,5.0,D
2015-03-24,46.0,49.0,5.0,D
2015-03-25,46.0,49.0,5.0,D
2015-03-26,46.0,49.0,5.0,D
2015-03-27,46.0,49.0,5.0,D
2015-03-28,46.0,49.0,5.0,D
2015-03-29,46.0,49.0,5.0,D
2015-03-16,45.0,50.0,5.0,D
2015-03-17,45.0,50.0,5.0,D
2015-03-18,45.0,50.0,5.0,D
2015-03-19,45.0,50.0,5.0,D
2015-03-20,45.0,50.0,5.0,D
2015-03-21,45.0,50.0,5.0,D
2015-03-22,45.0,50.0,5.0,D
2015-03-09,47.0,48.0,5.0,D
2015-03-10,47.0,48.0,5.0,D
2015-03-11,47.0,48.0,5.0,D
2015-03-12,47.0,48.0,5.0,D
2015-03-13,47.0,48.0,5.0,D
2015-03-14,47.0,48.0,5.0,D
2015-03-15,47.0,48.0,5.0,D
2015-03-02,46.0,49.0,5.0,D
2015-03-03,46.0,49.0,5.0,D
2015-03-04,46.0,49.0,5.0,D
2015-03-05,46.0,49.0,5.0,D
2015-03-06,46.0,49.0,5.0,D
2015-03-07,46.0,49.0,5.0,D
2015-03-08,46.0,49.0,5.0,D
2015-02-23,45.0,50.0,5.0,D
2015-02-24,45.0,50.0,5.0,D
2015-02-25,45.0,50.0,5.0,D
2015-02-26,45.0,50.0,5.0,D
2015-02-27,45.0,50.0,5.0,D
2015-02-28,45.0,50.0,5.0,D
2015-03-01,45.0,50.0,5.0,D
2015-02-16,46.0,49.0,5.0,D
2015-02-17,46.0,49.0,5.0,D
2015-02-18,46.0,49.0,5.0,D
2015-02-19,46.0,49.0,5.0,D
2015-02-20,46.0,49.0,5.0,D
2015-02-21,46.0,49.0,5.0,D
2015-02-22,46.0,49.0,5.0,D
2015-02-09,47.0,48.0,5.0,D
2015-02-10,47.0,48.0,5.0,D
2015-02-11,47.0,48.0,5.0,D
2015-02-12,47.0,48.0,5.0,D
2015-02-13,47.0,48.0,5.0,D
2015-02-14,47.0,48.0,5.0,D
2015-02-15,47.0,48.0,5.0,D
2015-02-02,46.0,49.0,5.0,D
2015-02-03,46.0,49.0,5.0,D
2015-02-04,46.0,49.0,5.0,D
2015-02-05,46.0,49.0,5.0,D
2015-02-06,46.0,49.0,5.0,D
2015-02-07,46.0,49.0,5.0,D
2015-02-08,46.0,49.0,5.0,D
2015-01-26,47.0,48.0,5.0,D
2015-01-27,47.0,48.0,5.0,D
2015-01-28,47.0,48.0,5.0,D
2015-01-29,47.0,48.0,5.0,D
2015-01-30,47.0,48.0,5.0,D
2015-01-31,47.0,48.0,5.0,D
2015-02-01,47.0,48.0,5.0,D
2015-01-19,49.0,47.0,4.0,D
2015-01-20,49.0,47.0,4.0,D
2015-01-21,49.0,47.0,4.0,D
2015-01-22,49.0,47.0,4.0,D
2015-01-23,49.0,47.0,4.0,D
2015-01-24,49.0,47.0,4.0,D
2015-01-25,49.0,47.0,4.0,D
2015-01-12,46.0,49.0,5.0,D
2015-01-13,46.0,49.0,5.0,D
2015-01-14,46.0,49.0,5.0,D
2015-01-15,46.0,49.0,5.0,D
2015-01-16,46.0,49.0,5.0,D
2015-01-17,46.0,49.0,5.0,D
2015-01-18,46.0,49.0,5.0,D
2015-01-05,46.0,48.0,6.0,D
2015-01-06,46.0,48.0,6.0,D
2015-01-07,46.0,48.0,6.0,D
2015-01-08,46.0,48.0,6.0,D
2015-01-09,46.0,48.0,6.0,D
2015-01-10,46.0,48.0,6.0,D
2015-01-11,46.0,48.0,6.0,D
2014-12-29,46.0,48.0,6.0,D
2014-12-30,46.0,48.0,6.0,D
2014-12-31,46.0,48.0,6.0,D
2015-01-01,46.0,48.0,6.0,D
2015-01-02,46.0,48.0,6.0,D
2015-01-03,46.0,48.0,6.0,D
2015-01-04,46.0,48.0,6.0,D
2014-12-22,44.0,50.0,6.0,D
2014-12-23,44.0,50.0,6.0,D
2014-12-24,44.0,50.0,6.0,D
2014-12-25,44.0,50.0,6.0,D
2014-12-26,44.0,50.0,6.0,D
2014-12-27,44.0,50.0,6.0,D
2014-12-28,44.0,50.0,6.0,D
2014-12-15,45.0,51.0,4.0,D
2014-12-16,45.0,51.0,4.0,D
2014-12-17,45.0,51.0,4.0,D
2014-12-18,45.0,51.0,4.0,D
2014-12-19,45.0,51.0,4.0,D
2014-12-20,45.0,51.0,4.0,D
2014-12-21,45.0,51.0,4.0,D
2014-12-08,43.0,52.0,5.0,D
2014-12-09,43.0,52.0,5.0,D
2014-12-10,43.0,52.0,5.0,D
2014-12-11,43.0,52.0,5.0,D
2014-12-12,43.0,52.0,5.0,D
2014-12-13,43.0,52.0,5.0,D
2014-12-14,43.0,52.0,5.0,D
2014-12-01,43.0,52.0,5.0,D
2014-12-02,43.0,52.0,5.0,D
2014-12-03,43.0,52.0,5.0,D
2014-12-04,43.0,52.0,5.0,D
2014-12-05,43.0,52.0,5.0,D
2014-12-06,43.0,52.0,5.0,D
2014-12-07,43.0,52.0,5.0,D
2014-11-24,43.0,52.0,5.0,D
2014-11-25,43.0,52.0,5.0,D
2014-11-26,43.0,52.0,5.0,D
2014-11-27,43.0,52.0,5.0,D
2014-11-28,43.0,52.0,5.0,D
2014-11-29,43.0,52.0,5.0,D
2014-11-30,43.0,52.0,5.0,D
2014-11-17,42.0,53.0,5.0,D
2014-11-18,42.0,53.0,5.0,D
2014-11-19,42.0,53.0,5.0,D
2014-11-20,42.0,53.0,5.0,D
2014-11-21,42.0,53.0,5.0,D
2014-11-22,42.0,53.0,5.0,D
2014-11-23,42.0,53.0,5.0,D
2014-11-10,42.0,52.0,6.0,D
2014-11-11,42.0,52.0,6.0,D
2014-11-12,42.0,52.0,6.0,D
2014-11-13,42.0,52.0,6.0,D
2014-11-14,42.0,52.0,6.0,D
2014-11-15,42.0,52.0,6.0,D
2014-11-16,42.0,52.0,6.0,D
2014-11-03,40.0,54.0,6.0,D
2014-11-04,40.0,54.0,6.0,D
2014-11-05,40.0,54.0,6.0,D
2014-11-06,40.0,54.0,6.0,D
2014-11-07,40.0,54.0,6.0,D
2014-11-08,40.0,54.0,6.0,D
2014-11-09,40.0,54.0,6.0,D
2014-10-27,42.0,53.0,5.0,D
2014-10-28,42.0,53.0,5.0,D
2014-10-29,42.0,53.0,5.0,D
2014-10-30,42.0,53.0,5.0,D
2014-10-31,42.0,53.0,5.0,D
2014-11-01,42.0,53.0,5.0,D
2014-11-02,42.0,53.0,5.0,D
2014-10-20,42.0,53.0,5.0,D
2014-10-21,42.0,53.0,5.0,D
2014-10-22,42.0,53.0,5.0,D
2014-10-23,42.0,53.0,5.0,D
2014-10-24,42.0,53.0,5.0,D
2014-10-25,42.0,53.0,5.0,D
2014-10-26,42.0,53.0,5.0,D
2014-10-13,41.0,54.0,5.0,D
2014-10-14,41.0,54.0,5.0,D
2014-10-15,41.0,54.0,5.0,D
2014-10-16,41.0,54.0,5.0,D
2014-10-17,41.0,54.0,5.0,D
2014-10-18,41.0,54.0,5.0,D
2014-10-19,41.0,54.0,5.0,D
2014-10-06,41.0,55.0,4.0,D
2014-10-07,41.0,55.0,4.0,D
2014-10-08,41.0,55.0,4.0,D
2014-10-09,41.0,55.0,4.0,D
2014-10-10,41.0,55.0,4.0,D
2014-10-11,41.0,55.0,4.0,D
2014-10-12,41.0,55.0,4.0,D
2014-09-29,43.0,53.0,4.0,D
2014-09-30,43.0,53.0,4.0,D
2014-10-01,43.0,53.0,4.0,D
2014-10-02,43.0,53.0,4.0,D
2014-10-03,43.0,53.0,4.0,D
2014-10-04,43.0,53.0,4.0,D
2014-10-05,43.0,53.0,4.0,D
2014-09-22,42.0,52.0,6.0,D
2014-09-23,42.0,52.0,6.0,D
2014-09-24,42.0,52.0,6.0,D
2014-09-25,42.0,52.0,6.0,D
2014-09-26,42.0,52.0,6.0,D
2014-09-27,42.0,52.0,6.0,D
2014-09-28,42.0,52.0,6.0,D
2014-09-15,43.0,52.0,5.0,D
2014-09-16,43.0,52.0,5.0,D
2014-09-17,43.0,52.0,5.0,D
2014-09-18,43.0,52.0,5.0,D
2014-09-19,43.0,52.0,5.0,D
2014-09-20,43.0,52.0,5.0,D
2014-09-21,43.0,52.0,5.0,D
2014-09-08,41.0,54.0,5.0,D
2014-09-09,41.0,54.0,5.0,D
2014-09-10,41.0,54.0,5.0,D
2014-09-11,41.0,54.0,5.0,D
2014-09-12,41.0,54.0,5.0,D
2014-09-13,41.0,54.0,5.0,D
2014-09-14,41.0,54.0,5.0,D
2014-09-01,40.0,53.0,7.0,D
2014-09-02,40.0,53.0,7.0,D
2014-09-03,40.0,53.0,7.0,D
2014-09-04,40.0,53.0,7.0,D
2014-09-05,40.0,53.0,7.0,D
2014-09-06,40.0,53.0,7.0,D
2014-09-07,40.0,53.0,7.0,D
2014-08-25,41.0,53.0,6.0,D
2014-08-26,41.0,53.0,6.0,D
2014-08-27,41.0,53.0,6.0,D
2014-08-28,41.0,53.0,6.0,D
2014-08-29,41.0,53.0,6.0,D
2014-08-30,41.0,53.0,6.0,D
2014-08-31,41.0,53.0,6.0,D
2014-08-18,43.0,51.0,6.0,D
2014-08-19,43.0,51.0,6.0,D
2014-08-20,43.0,51.0,6.0,D
2014-08-21,43.0,51.0,6.0,D
2014-08-22,43.0,51.0,6.0,D
2014-08-23,43.0,51.0,6.0,D
2014-08-24,43.0,51.0,6.0,D
2014-08-11,41.0,53.0,6.0,D
2014-08-12,41.0,53.0,6.0,D
2014-08-13,41.0,53.0,6.0,D
2014-08-14,41.0,53.0,6.0,D
2014-08-15,41.0,53.0,6.0,D
2014-08-16,41.0,53.0,6.0,D
2014-08-17,41.0,53.0,6.0,D
2014-08-04,42.0,53.0,5.0,D
2014-08-05,42.0,53.0,5.0,D
2014-08-06,42.0,53.0,5.0,D
2014-08-07,42.0,53.0,5.0,D
2014-08-08,42.0,53.0,5.0,D
2014-08-09,42.0,53.0,5.0,D
2014-08-10,42.0,53.0,5.0,D
2014-07-28,42.0,54.0,4.0,D
2014-07-29,42.0,54.0,4.0,D
2014-07-30,42.0,54.0,4.0,D
2014-07-31,42.0,54.0,4.0,D
2014-08-01,42.0,54.0,4.0,D
2014-08-02,42.0,54.0,4.0,D
2014-08-03,42.0,54.0,4.0,D
2014-07-21,41.0,53.0,6.0,D
2014-07-22,41.0,53.0,6.0,D
2014-07-23,41.0,53.0,6.0,D
2014-07-24,41.0,53.0,6.0,D
2014-07-25,41.0,53.0,6.0,D
2014-07-26,41.0,53.0,6.0,D
2014-07-27,41.0,53.0,6.0,D
2014-07-14,43.0,51.0,6.0,D
2014-07-15,43.0,51.0,6.0,D
2014-07-16,43.0,51.0,6.0,D
2014-07-17,43.0,51.0,6.0,D
2014-07-18,43.0,51.0,6.0,D
2014-07-19,43.0,51.0,6.0,D
2014-07-20,43.0,51.0,6.0,D
2014-07-07,42.0,53.0,5.0,D
2014-07-08,42.0,53.0,5.0,D
2014-07-09,42.0,53.0,5.0,D
2014-07-10,42.0,53.0,5.0,D
2014-07-11,42.0,53.0,5.0,D
2014-07-12,42.0,53.0,5.0,D
2014-07-13,42.0,53.0,5.0,D
2014-06-30,43.0,52.0,5.0,D
2014-07-01,43.0,52.0,5.0,D
2014-07-02,43.0,52.0,5.0,D
2014-07-03,43.0,52.0,5.0,D
2014-07-04,43.0,52.0,5.0,D
2014-07-05,43.0,52.0,5.0,D
2014-07-06,43.0,52.0,5.0,D
2014-06-23,42.0,52.0,6.0,D
2014-06-24,42.0,52.0,6.0,D
2014-06-25,42.0,52.0,6.0,D
2014-06-26,42.0,52.0,6.0,D
2014-06-27,42.0,52.0,6.0,D
2014-06-28,42.0,52.0,6.0,D
2014-06-29,42.0,52.0,6.0,D
2014-06-16,41.0,55.0,4.0,D
2014-06-17,41.0,55.0,4.0,D
2014-06-18,41.0,55.0,4.0,D
2014-06-19,41.0,55.0,4.0,D
2014-06-20,41.0,55.0,4.0,D
2014-06-21,41.0,55.0,4.0,D
2014-06-22,41.0,55.0,4.0,D
2014-06-09,42.0,52.0,6.0,D
2014-06-10,42.0,52.0,6.0,D
2014-06-11,42.0,52.0,6.0,D
2014-06-12,42.0,52.0,6.0,D
2014-06-13,42.0,52.0,6.0,D
2014-06-14,42.0,52.0,6.0,D
2014-06-15,42.0,52.0,6.0,D
2014-06-02,44.0,50.0,6.0,D
2014-06-03,44.0,50.0,6.0,D
2014-06-04,44.0,50.0,6.0,D
2014-06-05,44.0,50.0,6.0,D
2014-06-06,44.0,50.0,6.0,D
2014-06-07,44.0,50.0,6.0,D
2014-06-08,44.0,50.0,6.0,D
2014-05-26,44.0,51.0,5.0,D
2014-05-27,44.0,51.0,5.0,D
2014-05-28,44.0,51.0,5.0,D
2014-05-29,44.0,51.0,5.0,D
2014-05-30,44.0,51.0,5.0,D
2014-05-31,44.0,51.0,5.0,D
2014-06-01,44.0,51.0,5.0,D
2014-05-19,43.0,52.0,5.0,D
2014-05-20,43.0,52.0,5.0,D
2014-05-21,43.0,52.0,5.0,D
2014-05-22,43.0,52.0,5.0,D
2014-05-23,43.0,52.0,5.0,D
2014-05-24,43.0,52.0,5.0,D
2014-05-25,43.0,52.0,5.0,D
2014-05-12,44.0,51.0,5.0,D
2014-05-13,44.0,51.0,5.0,D
2014-05-14,44.0,51.0,5.0,D
2014-05-15,44.0,51.0,5.0,D
2014-05-16,44.0,51.0,5.0,D
2014-05-17,44.0,51.0,5.0,D
2014-05-18,44.0,51.0,5.0,D
2014-05-05,45.0,50.0,5.0,D
2014-05-06,45.0,50.0,5.0,D
2014-05-07,45.0,50.0,5.0,D
2014-05-08,45.0,50.0,5.0,D
2014-05-09,45.0,50.0,5.0,D
2014-05-10,45.0,50.0,5.0,D
2014-05-11,45.0,50.0,5.0,D
2014-04-28,44.0,50.0,6.0,D
2014-04-29,44.0,50.0,6.0,D
2014-04-30,44.0,50.0,6.0,D
2014-05-01,44.0,50.0,6.0,D
2014-05-02,44.0,50.0,6.0,D
2014-05-03,44.0,50.0,6.0,D
2014-05-04,44.0,50.0,6.0,D
2014-04-21,44.0,50.0,6.0,D
2014-04-22,44.0,50.0,6.0,D
2014-04-23,44.0,50.0,6.0,D
2014-04-24,44.0,50.0,6.0,D
2014-04-25,44.0,50.0,6.0,D
2014-04-26,44.0,50.0,6.0,D
2014-04-27,44.0,50.0,6.0,D
2014-04-14,44.0,50.0,6.0,D
2014-04-15,44.0,50.0,6.0,D
2014-04-16,44.0,50.0,6.0,D
2014-04-17,44.0,50.0,6.0,D
2014-04-18,44.0,50.0,6.0,D
2014-04-19,44.0,50.0,6.0,D
2014-04-20,44.0,50.0,6.0,D
2014-04-07,43.0,51.0,6.0,D
2014-04-08,43.0,51.0,6.0,D
2014-04-09,43.0,51.0,6.0,D
2014-04-10,43.0,51.0,6.0,D
2014-04-11,43.0,51.0,6.0,D
2014-04-12,43.0,51.0,6.0,D
2014-04-13,43.0,51.0,6.0,D
2014-03-31,44.0,51.0,5.0,D
2014-04-01,44.0,51.0,5.0,D
2014-04-02,44.0,51.0,5.0,D
2014-04-03,44.0,51.0,5.0,D
2014-04-04,44.0,51.0,5.0,D
2014-04-05,44.0,51.0,5.0,D
2014-04-06,44.0,51.0,5.0,D
2014-03-24,43.0,52.0,5.0,D
2014-03-25,43.0,52.0,5.0,D
2014-03-26,43.0,52.0,5.0,D
2014-03-27,43.0,52.0,5.0,D
2014-03-28,43.0,52.0,5.0,D
2014-03-29,43.0,52.0,5.0,D
2014-03-30,43.0,52.0,5.0,D
2014-03-17,44.0,51.0,5.0,D
2014-03-18,44.0,51.0,5.0,D
2014-03-19,44.0,51.0,5.0,D
2014-03-20,44.0,51.0,5.0,D
2014-03-21,44.0,51.0,5.0,D
2014-03-22,44.0,51.0,5.0,D
2014-03-23,44.0,51.0,5.0,D
2014-03-10,40.0,54.0,6.0,D
2014-03-11,40.0,54.0,6.0,D
2014-03-12,40.0,54.0,6.0,D
2014-03-13,40.0,54.0,6.0,D
2014-03-14,40.0,54.0,6.0,D
2014-03-15,40.0,54.0,6.0,D
2014-03-16,40.0,54.0,6.0,D
2014-03-03,43.0,53.0,4.0,D
2014-03-04,43.0,53.0,4.0,D
2014-03-05,43.0,53.0,4.0,D
2014-03-06,43.0,53.0,4.0,D
2014-03-07,43.0,53.0,4.0,D
2014-03-08,43.0,53.0,4.0,D
2014-03-09,43.0,53.0,4.0,D
2014-02-24,42.0,54.0,4.0,D
2014-02-25,42.0,54.0,4.0,D
2014-02-26,42.0,54.0,4.0,D
2014-02-27,42.0,54.0,4.0,D
2014-02-28,42.0,54.0,4.0,D
2014-03-01,42.0,54.0,4.0,D
2014-03-02,42.0,54.0,4.0,D
2014-02-17,45.0,51.0,4.0,D
2014-02-18,45.0,51.0,4.0,D
2014-02-19,45.0,51.0,4.0,D
2014-02-20,45.0,51.0,4.0,D
2014-02-21,45.0,51.0,4.0,D
2014-02-22,45.0,51.0,4.0,D
2014-02-23,45.0,51.0,4.0,D
2014-02-10,40.0,53.0,7.0,D
2014-02-11,40.0,53.0,7.0,D
2014-02-12,40.0,53.0,7.0,D
